time,cloud_cover (%),temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),dew_point_2m (°C),apparent_temperature (°C),pressure_msl (hPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),weather_code (wmo code),vapour_pressure_deficit (kPa),is_day (),wet_bulb_temperature_2m (°C)
2022-04-16T21:00,100,18.9,89,0.5,17.1,20.6,1012.8,6,147,13.3,53,0.23,0,17.6
2022-04-16T22:00,100,18.8,89,0.2,17,20.7,1013.1,4,153,11.5,51,0.23,0,17.5
2022-04-16T23:00,100,18.8,90,0.1,17.1,20.7,1013.6,4,170,8.3,51,0.22,1,17.6
2022-04-17T00:00,100,18.9,85,0,16.4,20.4,1014.4,5.1,188,10.4,3,0.32,1,17.1
2022-04-17T01:00,100,19,85,0,16.4,20.8,1015.2,2.9,187,10.4,3,0.34,1,17.2
2022-04-17T02:00,100,19.4,85,0.1,16.8,21.2,1016,4.4,279,10.1,51,0.35,1,17.6
2022-04-17T03:00,100,19.9,83,0.2,16.9,21.9,1015.9,2.6,254,10.8,51,0.4,1,17.8
2022-04-17T04:00,100,20.4,81,0.1,17.1,22.8,1015.8,0.8,153,8.6,51,0.45,1,18.1
2022-04-17T05:00,100,20.8,81,0.1,17.4,22.8,1015.4,4.3,138,11.9,51,0.47,1,18.4
2022-04-17T06:00,100,20.7,82,0.1,17.5,22.4,1014.5,6.7,144,14.4,51,0.44,1,18.4
2022-04-17T07:00,100,20.7,81,0,17.3,22.3,1012.6,7.4,129,16.6,3,0.47,1,18.3
2022-04-17T08:00,100,21.4,77,0,17.1,22.9,1011.4,6.8,122,17.6,3,0.59,1,18.4
2022-04-17T09:00,100,21,77,0,16.9,22.5,1011.1,7,145,16.2,3,0.56,1,18.2
2022-04-17T10:00,100,20.7,79,0,16.9,22.2,1011.7,6.4,153,14.4,3,0.51,1,18.1
2022-04-17T11:00,100,20.4,81,0.1,17.1,21.9,1012.5,7,145,12.2,51,0.45,1,18.1
2022-04-17T12:00,100,20.1,81,0,16.8,21.5,1013.3,7.1,131,12.6,3,0.45,0,17.8
2022-04-17T13:00,100,19.9,83,0,16.9,21.9,1014.8,3,166,12.6,3,0.4,0,17.8
2022-04-17T14:00,100,19.8,84,0.2,17,21.6,1015.9,4.2,149,7.9,51,0.37,0,17.8
2022-04-17T15:00,100,19.7,85,0.1,17.1,21.7,1016.8,3.6,143,8.3,51,0.34,0,17.9
2022-04-17T16:00,100,19.6,86,0,17.2,21.7,1016.5,3.1,144,7.2,3,0.31,0,17.9
2022-04-17T17:00,100,19.4,90,0.1,17.7,22,1016.4,1.1,180,6.5,51,0.22,0,18.2
2022-04-17T18:00,100,19.3,90,0.2,17.7,21.9,1016.4,1.5,194,3.2,51,0.22,0,18.1
2022-04-17T19:00,100,19.3,94,0.2,18.3,22.3,1016,0.8,207,3.2,51,0.14,0,18.6
2022-04-17T20:00,100,19.3,91,0.3,17.8,21.9,1015.7,1.5,104,4,51,0.21,0,18.2
2022-04-17T21:00,100,19,91,0.3,17.5,20.9,1015.7,5.6,117,10.4,51,0.19,0,17.9
2022-04-17T22:00,100,18.7,91,1,17.2,20.4,1016.3,5.7,125,11.5,55,0.19,0,17.6
2022-04-17T23:00,100,18.5,90,1,16.9,20.3,1017.1,4.3,132,10.8,55,0.21,1,17.3
2022-04-18T00:00,100,18.8,86,0.5,16.5,20.3,1018.4,5.4,70,8.6,53,0.3,1,17.2
2022-04-18T01:00,100,18.9,84,0.2,16.1,20.7,1019.4,1.9,112,9.4,51,0.35,1,17
2022-04-18T02:00,100,19.1,80,0.1,15.6,20.6,1020.5,2.8,230,8.6,51,0.44,1,16.7
2022-04-18T03:00,100,19,82,0.1,15.9,19.9,1020.4,8.2,322,15.5,51,0.39,1,16.9
2022-04-18T04:00,100,19.4,77,0,15.2,20.4,1020.3,5.1,309,17.6,3,0.52,1,16.5
2022-04-18T05:00,100,19.5,74,0,14.6,20.3,1019.5,4.7,279,12.2,3,0.6,1,16.2
2022-04-18T06:00,100,19.9,72,0,14.8,20.8,1018.2,4.8,297,11.9,3,0.65,1,16.5
2022-04-18T07:00,100,20.9,67,0,14.6,21.7,1017,5.2,348,13.3,3,0.81,1,16.8
2022-04-18T08:00,100,21.2,66,0,14.5,22.3,1015.7,3.1,324,12.6,3,0.87,1,16.9
2022-04-18T09:00,100,21.6,64,0,14.4,22.7,1015,2.1,329,8.6,3,0.93,1,16.9
2022-04-18T10:00,100,21.5,65,0,14.7,22.9,1015.1,1.1,162,5.8,3,0.89,1,17.1
2022-04-18T11:00,100,20.7,74,0,15.8,22.2,1015.9,2.9,180,5,3,0.65,1,17.4
2022-04-18T12:00,100,20.4,70,0,14.8,21.7,1017,2.2,171,6.5,3,0.71,0,16.7
2022-04-18T13:00,100,18.8,83,0,15.8,20,1018.1,5.4,176,6.8,3,0.38,0,16.7
2022-04-18T14:00,100,19.1,82,0,15.9,20.4,1019,4.7,176,7.6,3,0.4,0,16.9
2022-04-18T15:00,100,18.9,86,0.1,16.6,20.5,1019.7,5.4,200,6.8,51,0.3,0,17.3
2022-04-18T16:00,100,18.9,87,0,16.8,20.8,1019.7,3.9,236,7.2,3,0.28,0,17.4
2022-04-18T17:00,100,18.9,87,0,16.6,20.6,1019.2,4.1,255,5.8,3,0.29,0,17.3
2022-04-18T18:00,100,19.6,79,0,15.9,21.4,1018.4,1.5,284,5.8,3,0.48,0,17.1
2022-04-18T19:00,100,18.6,89,0,16.7,20.5,1018,2.9,353,4.3,3,0.24,0,17.3
2022-04-18T20:00,100,18.3,90,0,16.7,20.3,1017.6,2.7,23,5,3,0.21,0,17.1
2022-04-18T21:00,100,18.1,92,0,16.8,20,1017.9,3,14,5.8,3,0.16,0,17.1
2022-04-18T22:00,100,18.4,91,0,16.9,20.3,1018.5,3.8,343,6.5,3,0.2,0,17.3
2022-04-18T23:00,100,18.5,91,0,17,20.4,1018.8,3.5,336,6.5,3,0.19,1,17.4
2022-04-19T00:00,100,19.5,87,0,17.2,21.4,1019.3,4.6,315,7.6,3,0.31,1,17.9
2022-04-19T01:00,100,20.5,81,0,17.1,22.3,1020.4,5.1,321,11.5,3,0.47,1,18.1
2022-04-19T02:00,100,21,77,0,16.9,23,1020.5,3.1,306,11.5,3,0.57,1,18.2
2022-04-19T03:00,100,21.8,72,0,16.5,23.5,1020.3,4.5,284,11.9,3,0.74,1,18.2
2022-04-19T04:00,100,22.7,67,0,16.3,24.3,1019.5,3.8,311,13.3,3,0.9,1,18.4
2022-04-19T05:00,99,23.5,64,0,16.3,25.6,1018.6,0.4,360,12.6,3,1.04,1,18.7
2022-04-19T06:00,65,24.3,60,0,16.2,26.9,1017.1,1.6,117,11.2,2,1.2,1,19
2022-04-19T07:00,3,24.7,58,0,16,26.5,1015.8,5,159,14.8,0,1.3,1,19
2022-04-19T08:00,13,24.8,58,0,16,25.9,1015,6.8,155,15.8,0,1.32,1,19
2022-04-19T09:00,6,24.8,58,0,15.9,25.8,1014.1,7.6,172,16.2,0,1.33,1,19
2022-04-19T10:00,1,24.1,65,0,17,25.3,1013.6,8.8,192,15.5,0,1.07,1,19.4
2022-04-19T11:00,2,22.4,70,0,16.5,23.6,1013.9,7,192,15.1,0,0.83,1,18.4
2022-04-19T12:00,4,21.1,74,0,16.3,22.3,1015,6.8,148,11.5,0,0.65,0,17.9
2022-04-19T13:00,2,20.9,76,0,16.4,21.9,1015.7,8.2,139,14,0,0.6,0,17.8
2022-04-19T14:00,5,19.9,82,0,16.8,21.4,1016.5,6.4,133,13.7,0,0.42,0,17.7
2022-04-19T15:00,14,19,88,0,17,20.5,1017.1,6.4,128,10.8,0,0.26,0,17.6
2022-04-19T16:00,29,18.4,92,0,17.1,20,1017.1,6.1,90,9,1,0.16,0,17.5
2022-04-19T17:00,100,18.6,91,0,17.1,20.3,1016.4,6.1,90,9.7,3,0.2,0,17.5
2022-04-19T18:00,13,18.9,83,0,15.9,19.7,1015.6,8.8,99,14.8,0,0.38,0,16.8
2022-04-19T19:00,89,18.6,82,0,15.5,19.2,1015.2,8.9,111,15.1,3,0.38,0,16.5
2022-04-19T20:00,92,18.4,85,0,15.7,19,1015,9.5,115,16.6,3,0.33,0,16.5
2022-04-19T21:00,99,17.9,89,0,16.1,19.1,1014.9,6.4,106,16.2,3,0.22,0,16.6
2022-04-19T22:00,100,17.8,92,0,16.4,19.2,1015,5.5,113,10.8,3,0.17,0,16.8
2022-04-19T23:00,73,17.7,94,0,16.7,19.3,1015.3,5.6,130,9.7,2,0.13,1,17
2022-04-20T00:00,68,19.1,87,0,16.8,21,1016,3.1,126,10.8,2,0.29,1,17.5
2022-04-20T01:00,79,20.1,82,0,17,22.3,1017.1,1.9,68,9,2,0.42,1,18
2022-04-20T02:00,94,21.3,78,0,17.4,23.6,1017.5,2.1,31,11.2,3,0.55,1,18.6
2022-04-20T03:00,99,22.2,75,0,17.5,24.5,1017.4,2.9,7,12.2,3,0.68,1,19
2022-04-20T04:00,63,23.4,69,0,17.3,25.6,1016.7,2.8,50,13,2,0.9,1,19.2
2022-04-20T05:00,88,24.2,64,0,16.9,26.4,1016,2,45,12.6,3,1.1,1,19.4
2022-04-20T06:00,34,24.5,62,0,16.8,26.6,1014.7,1.8,127,11.5,1,1.15,1,19.4
2022-04-20T07:00,100,25.1,61,0,17,26.6,1013.2,7,145,16.2,3,1.24,1,19.7
2022-04-20T08:00,100,25,63,0,17.3,26,1011.9,10.7,147,21.2,3,1.19,1,19.9
2022-04-20T09:00,100,25.1,62,0,17.2,26.2,1011.3,9.7,149,21.6,3,1.22,1,19.8
2022-04-20T10:00,9,24.7,66,0,17.9,26.6,1011,7.1,120,18.7,0,1.06,1,20.1
2022-04-20T11:00,10,23,73,0,17.9,24.9,1011.4,7.1,105,12.2,0,0.77,1,19.5
2022-04-20T12:00,4,21.2,74,0,16.5,21.9,1012.2,10.9,124,15.1,0,0.65,0,18
2022-04-20T13:00,9,20.5,78,0,16.5,21.7,1012.8,7.7,118,18.4,0,0.54,0,17.8
2022-04-20T14:00,1,19.9,83,0,16.9,21.4,1013.4,6.4,133,13,0,0.39,0,17.8
2022-04-20T15:00,48,19.2,88,0,17.2,21,1014,5.1,129,11.2,1,0.26,0,17.7
2022-04-20T16:00,99,18.9,90,0,17.3,20.7,1014,5.4,110,9,3,0.21,0,17.7
2022-04-20T17:00,94,18.7,91,0,17.1,20.4,1013.2,5.8,97,10.1,3,0.2,0,17.6
2022-04-20T18:00,95,18.4,91,0,17,20,1012.4,6.3,103,10.4,3,0.19,0,17.4
2022-04-20T19:00,82,18.4,91,0,16.9,19.8,1012,7.3,101,13,3,0.18,0,17.3
2022-04-20T20:00,91,18.2,92,0,16.8,19.6,1011.8,7.2,87,13,3,0.18,0,17.2
2022-04-20T21:00,53,18.1,92,0,16.8,19.3,1011.5,8.3,95,14,2,0.17,0,17.2
2022-04-20T22:00,10,17.9,94,0,16.9,19.3,1011.8,7.3,101,14.4,0,0.13,0,17.2
2022-04-20T23:00,10,18.2,93,0,17.1,19.6,1012.1,7.4,113,12.6,0,0.14,1,17.4
2022-04-21T00:00,70,19.6,88,0,17.5,21,1013,9,119,14.8,2,0.28,1,18.1
2022-04-21T01:00,79,21.3,82,0,18.1,23,1013.7,8.7,120,18.7,2,0.46,1,19
2022-04-21T02:00,98,22.8,77,0,18.5,24.6,1014,9.6,124,21.2,3,0.65,1,19.8
2022-04-21T03:00,100,24.3,69,0,18.3,25.6,1013.8,11.7,137,24.5,3,0.93,1,20.2
2022-04-21T04:00,100,24.9,69,0,18.7,26.5,1013.2,10.9,136,24.8,3,0.98,1,20.6
2022-04-21T05:00,100,24.9,68,0,18.5,26.7,1012.2,9.3,118,23.4,3,1.02,1,20.5
2022-04-21T06:00,100,24.6,73,0,19.3,26.8,1010.9,9,95,18.7,3,0.85,1,20.9
2022-04-21T07:00,100,25.2,70,0,19.3,27.2,1009.2,10.1,96,19.1,3,0.97,1,21.1
2022-04-21T08:00,100,26.3,66,0,19.5,28.2,1008.1,12.3,111,24.1,3,1.16,1,21.6
2022-04-21T09:00,76,25.4,73,0,20.2,27.8,1007.4,10.9,107,24.5,2,0.88,1,21.8
2022-04-21T10:00,18,25.9,72,0,20.5,28.4,1007.1,11.3,117,22,0,0.93,1,22.1
2022-04-21T11:00,100,24.7,78,0,20.6,26.9,1008.1,13.5,138,22.7,3,0.68,1,21.8
2022-04-21T12:00,100,22.4,85,0,19.8,24.8,1009.1,9,113,23.4,3,0.4,0,20.5
2022-04-21T13:00,24,22.1,89,0,20.2,24.9,1009.8,8.3,108,15.8,1,0.3,0,20.7
2022-04-21T14:00,99,21.9,92,0,20.6,24.5,1010.5,10.3,115,17.3,3,0.2,0,20.9
2022-04-21T15:00,53,22.1,93,0.1,20.9,24.6,1010.9,12.2,114,20.2,51,0.19,0,21.2
2022-04-21T16:00,17,21.8,94,0,20.7,24.2,1010.9,12.2,114,22,0,0.16,0,21
2022-04-21T17:00,34,21.3,95,0,20.5,23.4,1010,14.2,117,24.1,1,0.13,0,20.7
2022-04-21T18:00,37,21.1,95,0,20.2,23,1009.2,14,116,25.6,1,0.13,0,20.5
2022-04-21T19:00,26,21.1,94,0,20.2,23.3,1009,12.1,113,23.8,1,0.14,0,20.4
2022-04-21T20:00,27,20.7,96,0,20.1,22.8,1008.9,12.6,114,22,1,0.09,0,20.3
2022-04-21T21:00,35,20.6,97,0,20.1,22.8,1008.8,11.6,106,21.2,1,0.07,0,20.2
2022-04-21T22:00,78,20.4,98,0,20,22.8,1009.2,10.4,110,20.2,2,0.06,0,20.1
2022-04-21T23:00,42,20.5,98,0,20.1,23.4,1009.7,7,111,17.6,1,0.06,1,20.2
2022-04-22T00:00,9,21.4,93,0,20.2,24.3,1010.6,8,108,12.6,0,0.18,1,20.6
2022-04-22T01:00,54,23,85,0,20.4,26,1011.3,7.4,137,16.9,2,0.41,1,21.1
2022-04-22T02:00,100,24.6,79,0,20.7,27.7,1011.2,7.6,161,17.6,3,0.65,1,21.8
2022-04-22T03:00,100,25.7,75,0.1,21,28.8,1010.6,8.8,171,19.4,51,0.81,1,22.3
2022-04-22T04:00,98,27.2,71,0,21.5,30.9,1009.7,6.6,151,18.7,3,1.04,1,23.1
2022-04-22T05:00,54,28,68,0,21.6,31.2,1008.8,10.4,104,20.5,2,1.21,1,23.5
2022-04-22T06:00,27,29.7,64,0,22,34,1007,13.2,107,27,1,1.52,1,24.3
2022-04-22T07:00,13,30.2,62,0,22.1,33.6,1005.5,16,113,29.2,0,1.63,1,24.5
2022-04-22T08:00,16,30.5,62,0,22.4,33.5,1004.4,16.4,109,32.8,0,1.66,1,24.8
2022-04-22T09:00,17,30.2,65,0,23,33.4,1003.6,16,104,29.9,0,1.49,1,25.1
2022-04-22T10:00,13,28.8,72,0,23.3,31.7,1003.4,18.9,99,32.4,0,1.09,1,24.8
2022-04-22T11:00,14,27.5,75,0,22.7,30.1,1003.9,19.2,118,33.5,0,0.92,1,24
2022-04-22T12:00,1,26.4,79,0,22.5,29.4,1005.7,15.5,115,34.9,0,0.72,0,23.6
2022-04-22T13:00,5,25.9,82,0,22.5,28.4,1006.6,18.5,119,31.7,0,0.61,0,23.4
2022-04-22T14:00,6,25.1,86,0,22.5,27.8,1007.1,16.8,118,31.3,0,0.46,0,23.2
2022-04-22T15:00,21,24.5,89,0,22.5,27.6,1008.1,14.8,113,28.4,1,0.35,0,23.1
2022-04-22T16:00,15,24.1,91,0,22.6,27.3,1008.2,13.7,113,26.3,0,0.26,0,23
2022-04-22T17:00,35,23.7,94,0,22.6,27.5,1008,9.8,84,23,1,0.19,0,22.9
2022-04-22T18:00,24,23.4,95,0,22.6,27.2,1007.6,10.6,100,18.4,1,0.14,0,22.8
2022-04-22T19:00,100,23.2,96,0,22.6,26.9,1007.4,11.3,99,19.1,3,0.1,0,22.8
2022-04-22T20:00,100,23.7,94,0,22.7,27.6,1007.3,9.6,110,19.8,3,0.16,0,23
2022-04-22T21:00,100,23.6,95,0,22.7,28.1,1007.3,5.4,110,16.2,3,0.15,0,23
2022-04-22T22:00,100,23.5,95,0,22.7,28.3,1007.8,3.3,103,9.4,3,0.14,0,22.9
2022-04-22T23:00,100,23.5,95,0.1,22.7,28.7,1008.4,1,45,5.8,51,0.14,1,22.9
2022-04-23T00:00,100,24.4,94,0.1,23.4,29,1008.7,7.8,124,5,51,0.17,1,23.7
2022-04-23T01:00,99,25.2,90,0.2,23.5,29.6,1009.5,9.2,129,18.4,51,0.31,1,23.9
2022-04-23T02:00,65,26.2,85,0.1,23.5,30.7,1009.9,8.7,132,18.7,51,0.51,1,24.2
2022-04-23T03:00,100,27.7,78,0.1,23.5,32.2,1009.6,9.2,129,20.9,51,0.82,1,24.7
2022-04-23T04:00,46,28.5,74,0,23.4,32.9,1009.1,9.2,135,20.9,1,1.01,1,24.8
2022-04-23T05:00,17,29.5,69,0.1,23.3,34.1,1007.9,11,128,23.4,51,1.27,1,25
2022-04-23T06:00,34,30.2,68,0.1,23.5,35.3,1006.6,11.1,126,25.6,51,1.39,1,25.4
2022-04-23T07:00,21,30.1,70,0.1,23.9,34.5,1005.2,12.2,124,26.3,51,1.29,1,25.6
2022-04-23T08:00,38,30.4,68,0,23.9,34.9,1004,11.5,122,25.9,1,1.37,1,25.7
2022-04-23T09:00,22,30.3,68,0,23.8,34.6,1003.3,11.2,123,23,1,1.37,1,25.6
2022-04-23T10:00,6,29.9,72,0,24.2,34.6,1002.9,10.2,122,20.5,0,1.2,1,25.7
2022-04-23T11:00,15,28.7,76,0,24,33.3,1003.5,10.6,118,17.6,0,0.96,1,25.3
2022-04-23T12:00,38,27.7,79,0,23.7,31.4,1004.3,14.9,122,26.3,1,0.78,0,24.7
2022-04-23T13:00,31,27,82,0,23.7,30.5,1005.1,16.2,111,27.7,1,0.63,0,24.5
2022-04-23T14:00,11,26.4,85,0,23.7,30,1005.7,15.5,112,27.7,0,0.51,0,24.4
2022-04-23T15:00,11,25.8,86,0,23.3,29.2,1006.2,15.7,110,26.6,0,0.45,0,24
2022-04-23T16:00,7,25.2,88,0,23.1,28.6,1006.1,14.9,105,26.6,0,0.38,0,23.7
2022-04-23T17:00,36,24.7,91,0,23,28.1,1005.7,14.3,102,25.6,1,0.29,0,23.5
2022-04-23T18:00,51,24.3,92,0,23,27.7,1005.2,14.3,108,25.2,2,0.23,0,23.3
2022-04-23T19:00,47,24,94,0,23,27.4,1004.8,13.9,107,24.8,1,0.17,0,23.2
2022-04-23T20:00,29,23.8,95,0,22.9,27.3,1004.4,13.3,103,24.8,1,0.15,0,23.2
2022-04-23T21:00,100,23.7,95,0,22.9,27.4,1004.6,11.5,104,22.7,3,0.14,0,23.1
2022-04-23T22:00,100,23.7,95,0,22.8,27.5,1005,10.6,108,19.8,3,0.15,0,23.1
2022-04-23T23:00,100,23.8,94,0,22.8,27.7,1005.3,10.4,110,18.7,3,0.16,1,23.1
2022-04-24T00:00,100,24.7,91,0,23.2,28.2,1006.3,14.7,121,24.8,3,0.27,1,23.6
2022-04-24T01:00,100,25.3,89,0,23.3,28.8,1007,15.1,130,27.4,3,0.36,1,23.8
2022-04-24T02:00,100,26.1,86,0,23.5,29.8,1007.1,14.3,131,27.4,3,0.49,1,24.2
2022-04-24T03:00,100,27.7,80,0,23.9,31.9,1006.7,12.7,137,27.4,3,0.75,1,24.9
2022-04-24T04:00,68,28.7,76,0.1,24.1,33.3,1005.9,11,131,24.8,51,0.94,1,25.4
2022-04-24T05:00,57,30.8,67,0,23.9,36.4,1004.7,8.7,142,23.4,2,1.48,1,25.9
2022-04-24T06:00,58,32.5,59,0,23.5,38,1003,8,153,20.5,2,1.99,1,26.1
2022-04-24T07:00,15,33.1,57,0,23.6,37.6,1001,10.7,130,20.2,0,2.16,1,26.3
2022-04-24T08:00,18,33.1,59,0,24.1,37.5,999.9,13.8,129,25.6,0,2.06,1,26.7
2022-04-24T09:00,2,32.6,65,0,25.1,37.1,999.2,15.7,122,28.1,0,1.73,1,27.1
2022-04-24T10:00,2,31.8,68,0,25.2,36.1,998.8,17.4,114,29.2,0,1.48,1,27
2022-04-24T11:00,0,30.5,73,0,25.2,34.4,999.3,20.8,113,34.9,0,1.17,1,26.6
2022-04-24T12:00,1,28.5,80,0,24.8,32.6,1000.8,17.9,120,38.5,0,0.76,0,25.8
2022-04-24T13:00,4,27.8,85,0,25,32,1001.5,17.4,120,31,0,0.57,0,25.7
2022-04-24T14:00,0,27.2,87,0,24.8,31.3,1002.1,17.4,117,30.6,0,0.48,0,25.4
2022-04-24T15:00,1,26.5,88,0,24.4,30.5,1002.7,16.3,115,30.2,0,0.41,0,24.9
2022-04-24T16:00,1,25.8,90,0,24,29.8,1002.7,14.9,110,27.7,0,0.34,0,24.5
2022-04-24T17:00,0,25.3,91,0,23.8,29.1,1002.5,15,101,25.9,0,0.28,0,24.2
2022-04-24T18:00,0,25,92,0,23.7,28.7,1002.4,15.2,97,26.3,0,0.25,0,24
2022-04-24T19:00,0,24.8,93,0,23.6,28.7,1002.1,13.5,99,26.3,0,0.22,0,23.9
2022-04-24T20:00,0,24.5,94,0,23.5,28.6,1002,11.6,97,23,0,0.18,0,23.7
2022-04-24T21:00,3,24.3,95,0,23.4,28.6,1002.3,9.9,100,19.4,0,0.15,0,23.7
2022-04-24T22:00,10,24.2,95,0,23.3,28.7,1003.2,8.4,100,16.6,0,0.15,0,23.6
2022-04-24T23:00,25,24.1,95,0,23.3,28.7,1003.8,8,98,14.8,1,0.14,1,23.6
2022-04-25T00:00,55,25.4,91,0,23.8,30.4,1005.2,7.1,105,19.8,2,0.31,1,24.2
2022-04-25T01:00,100,26.8,85,0,24.1,31.9,1005.8,7.4,104,17.3,3,0.52,1,24.8
2022-04-25T02:00,100,28.1,80,0,24.3,33.5,1006.2,5.8,112,16.9,3,0.75,1,25.3
2022-04-25T03:00,88,29.6,73,0,24.3,35.4,1006,4.6,108,15.5,3,1.11,1,25.8
2022-04-25T04:00,32,30.7,70,0,24.6,37.2,1005.1,6.5,96,18.4,1,1.31,1,26.3
2022-04-25T05:00,11,31.8,68,0,25.1,39.3,1004,6.6,99,18,0,1.53,1,26.9
2022-04-25T06:00,5,32.3,65,0,24.9,39,1002.5,10.5,98,23,0,1.69,1,27
2022-04-25T07:00,6,32.9,64,0,25.1,39.1,1000.9,12.1,102,24.5,0,1.8,1,27.3
2022-04-25T08:00,6,33.4,64,0,25.6,38.9,999.9,14.7,112,27.4,0,1.86,1,27.7
2022-04-25T09:00,0,33.1,65,0,25.7,37.9,999.3,16.3,112,29.9,0,1.75,1,27.7
2022-04-25T10:00,2,32.7,70,0,26.4,38.5,999.2,13.2,116,28.1,0,1.49,1,28.1
2022-04-25T11:00,2,31.4,73,0,25.9,36.1,999.6,18.8,126,31.7,0,1.26,1,27.4
2022-04-25T12:00,2,29.7,77,0,25.3,34.3,1000.9,16.4,123,32.8,0,0.96,0,26.4
2022-04-25T13:00,1,28.9,79,0,24.9,33.3,1001.9,15.9,115,28.1,0,0.84,0,26
2022-04-25T14:00,0,28.2,81,0,24.7,32.4,1002.4,16.2,111,27.4,0,0.71,0,25.6
2022-04-25T15:00,0,27.5,83,0,24.5,31.5,1002.9,16.6,112,28.4,0,0.61,0,25.3
2022-04-25T16:00,0,26.8,86,0,24.2,30.6,1002.8,16.9,106,29.2,0,0.5,0,24.9
2022-04-25T17:00,0,26.2,87,0,23.9,30,1002.4,15.4,101,28.8,0,0.45,0,24.5
2022-04-25T18:00,0,25.8,88,0,23.7,29.5,1001.8,15,100,27.4,0,0.39,0,24.2
2022-04-25T19:00,0,25.5,89,0,23.6,29.5,1001.5,12.8,101,25.9,0,0.35,0,24.1
2022-04-25T20:00,0,25.1,91,0,23.6,29.5,1001.5,10.2,98,22.3,0,0.28,0,24
2022-04-25T21:00,0,24.8,92,0,23.5,29.4,1001.9,8.4,83,17.3,0,0.24,0,23.9
2022-04-25T22:00,5,24.2,95,0,23.4,29.2,1002.6,4.9,73,14,0,0.14,0,23.6
2022-04-25T23:00,14,24,97,0,23.5,29.2,1003.4,4,63,8.6,0,0.08,1,23.7
2022-04-26T00:00,20,25.6,92,0,24.2,31.7,1004.2,0.8,117,7.9,1,0.26,1,24.5
2022-04-26T01:00,66,27.2,85,0,24.4,32.8,1004.9,4.7,99,13.7,2,0.55,1,25.1
2022-04-26T02:00,75,28.6,79,0,24.6,34.8,1005.1,2.3,72,13.3,2,0.81,1,25.7
2022-04-26T03:00,7,29.9,74,0,24.8,36.2,1004.7,4.5,61,14.4,0,1.09,1,26.2
2022-04-26T04:00,7,31.1,71,0,25.1,38.2,1004.1,6.5,71,18,0,1.33,1,26.7
2022-04-26T05:00,1,32.3,66,0,25.2,40.1,1003.1,6.2,69,18,0,1.62,1,27.1
2022-04-26T06:00,1,33.1,64,0,25.3,40.7,1001.7,7.6,90,19.1,0,1.83,1,27.4
2022-04-26T07:00,2,33.8,62,0,25.6,40.7,1000.3,10.7,104,22.7,0,1.98,1,27.9
2022-04-26T08:00,3,34.1,63,0,25.9,40.1,999.6,12.6,114,24.5,0,2,1,28.1
2022-04-26T09:00,2,33.9,63,0,26,39.3,999.4,13.3,123,24.5,0,1.93,1,28.1
2022-04-26T10:00,21,33.2,68,0,26.5,39.1,999.5,13,124,24.1,1,1.61,1,28.3
2022-04-26T11:00,1,31.9,73,0,26.5,37.8,1000.1,12.9,117,22.3,0,1.25,1,27.9
2022-04-26T12:00,5,30.5,78,0,26.2,36.1,1001.2,13.4,121,24.5,0,0.97,0,27.3
2022-04-26T13:00,0,29.9,81,0,26.2,34.7,1002.1,18.3,110,31.7,0,0.82,0,27.1
2022-04-26T14:00,0,28.7,82,0,25.4,33.2,1002.9,17.5,104,31,0,0.7,0,26.2
2022-04-26T15:00,0,27.8,83,0,24.6,31.8,1003.6,17.3,102,30.6,0,0.65,0,25.4
2022-04-26T16:00,0,27,83,0,24,30.6,1004.1,17.7,102,31,0,0.59,0,24.8
2022-04-26T17:00,0,26.3,86,0,23.8,29.9,1003.7,16.8,99,31,0,0.48,0,24.4
2022-04-26T18:00,4,25.8,88,0,23.7,29.6,1003.3,15.1,102,29.2,0,0.39,0,24.3
2022-04-26T19:00,9,25.4,91,0,23.8,29.5,1002.8,13.2,101,27,0,0.31,0,24.2
2022-04-26T20:00,21,25.1,93,0,23.8,29.5,1002.7,10.9,99,23.4,1,0.24,0,24.1
2022-04-26T21:00,100,24.9,94,0,23.8,29.5,1003.2,9.8,98,19.4,3,0.2,0,24.1
2022-04-26T22:00,100,25.1,93,0,23.8,29.6,1003.9,10.1,96,18.4,3,0.23,0,24.2
2022-04-26T23:00,100,25.3,91,0,23.8,29.7,1004.6,11.2,96,19.8,3,0.29,1,24.2
2022-04-27T00:00,100,26.3,89,0,24.3,30.7,1005.8,13,104,23,3,0.38,1,24.8
2022-04-27T01:00,100,27.1,86,0,24.5,31.7,1006.4,12.8,112,24.8,3,0.51,1,25.2
2022-04-27T02:00,99,28,82,0.1,24.7,33.1,1007,9.7,117,23.8,51,0.67,1,25.5
2022-04-27T03:00,69,29.4,77,0,24.8,34.9,1006.8,7.6,115,20.2,2,0.96,1,26
2022-04-27T04:00,87,30.6,70,0,24.6,36.6,1006.4,6.5,109,18.7,3,1.31,1,26.2
2022-04-27T05:00,100,31.8,65,0,24.5,38.6,1005.6,5.5,113,17.6,3,1.63,1,26.5
2022-04-27T06:00,48,32.5,62,0,24.3,39.1,1004.3,5.8,120,16.6,1,1.85,1,26.6
2022-04-27T07:00,36,33.2,60,0,24.4,39.9,1002.6,6.8,108,17.3,1,2.03,1,26.9
2022-04-27T08:00,54,33.3,61,0,24.7,38.8,1001.5,10.8,116,21.6,2,2.01,1,27.1
